dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
Synthetic-Heterophilous,GAT,1,0.03,EdgeDrop,NA,0.6850000023841858,769,6.346851348876953
Synthetic-Heterophilous,GAT,1,0.05,Vanilla,NA,0.9799999594688416,672,6.5828447341918945
Synthetic-Heterophilous,GAT,1,0.05,Identity,NA,0.19499999284744263,89,1.6181232929229736
Synthetic-Heterophilous,GAT,1,0.05,Shuffled,NA,0.19499999284744263,150,2.062124252319336
Synthetic-Heterophilous,GAT,1,0.05,Gaussian,0.1,0.9950000047683716,680,6.509471416473389
Synthetic-Heterophilous,GAT,1,0.05,Gaussian,0.3,0.98499995470047,643,6.3079118728637695
Synthetic-Heterophilous,GAT,1,0.05,Gaussian,0.5,0.9749999642372131,556,5.453449726104736
Synthetic-Heterophilous,GAT,1,0.05,EdgeDrop,NA,0.9449999928474426,770,6.465887784957886
Synthetic-Heterophilous,GAT,1,0.1,Vanilla,NA,0.9724999666213989,543,5.359361886978149
Synthetic-Heterophilous,GAT,1,0.1,Identity,NA,0.19499999284744263,186,2.62656831741333
Synthetic-Heterophilous,GAT,1,0.1,Shuffled,NA,0.19749999046325684,41,1.1621606349945068
Synthetic-Heterophilous,GAT,1,0.1,Gaussian,0.1,0.9950000047683716,752,7.106503486633301
Synthetic-Heterophilous,GAT,1,0.1,Gaussian,0.3,0.8899999856948853,525,5.368245363235474
Synthetic-Heterophilous,GAT,1,0.1,Gaussian,0.5,0.9950000047683716,419,4.315965890884399
Synthetic-Heterophilous,GAT,1,0.1,EdgeDrop,NA,0.9399999976158142,969,7.415921688079834
Synthetic-Heterophilous,GAT,2,0.01,Vanilla,NA,0.6624999642372131,954,8.39017367362976
Synthetic-Heterophilous,GAT,2,0.01,Identity,NA,0.20250000059604645,105,1.88877534866333
Synthetic-Heterophilous,GAT,2,0.01,Shuffled,NA,0.19249999523162842,19,1.0385043621063232
Synthetic-Heterophilous,GAT,2,0.01,Gaussian,0.1,0.6624999642372131,754,7.1135711669921875
Synthetic-Heterophilous,GAT,2,0.01,Gaussian,0.3,0.5974999666213989,784,7.571935653686523
Synthetic-Heterophilous,GAT,2,0.01,Gaussian,0.5,0.7949999570846558,800,7.620469331741333
Synthetic-Heterophilous,GAT,2,0.01,EdgeDrop,NA,0.7649999856948853,768,6.394475698471069
Synthetic-Heterophilous,GAT,2,0.03,Vanilla,NA,0.85999995470047,775,7.50873875617981
Synthetic-Heterophilous,GAT,2,0.03,Identity,NA,0.20250000059604645,34,1.1546471118927002
Synthetic-Heterophilous,GAT,2,0.03,Shuffled,NA,0.19249999523162842,125,1.8628919124603271
Synthetic-Heterophilous,GAT,2,0.03,Gaussian,0.1,0.9824999570846558,679,6.528053522109985
Synthetic-Heterophilous,GAT,2,0.03,Gaussian,0.3,0.949999988079071,756,7.329875946044922
Synthetic-Heterophilous,GAT,2,0.03,Gaussian,0.5,0.6924999952316284,987,8.533472061157227
Synthetic-Heterophilous,GAT,2,0.03,EdgeDrop,NA,0.6674999594688416,397,3.6063008308410645
Synthetic-Heterophilous,GAT,2,0.05,Vanilla,NA,0.9024999737739563,936,8.491016149520874
Synthetic-Heterophilous,GAT,2,0.05,Identity,NA,0.20250000059604645,346,3.8388068675994873
Synthetic-Heterophilous,GAT,2,0.05,Shuffled,NA,0.19999998807907104,154,2.1076607704162598
Synthetic-Heterophilous,GAT,2,0.05,Gaussian,0.1,0.8050000071525574,998,8.508832693099976
Synthetic-Heterophilous,GAT,2,0.05,Gaussian,0.3,0.9574999809265137,998,8.546259880065918
Synthetic-Heterophilous,GAT,2,0.05,Gaussian,0.5,0.8374999761581421,938,8.345633029937744
Synthetic-Heterophilous,GAT,2,0.05,EdgeDrop,NA,0.8474999666213989,864,7.182314872741699
Synthetic-Heterophilous,GAT,2,0.1,Vanilla,NA,0.7874999642372131,416,4.332094192504883
Synthetic-Heterophilous,GAT,2,0.1,Identity,NA,0.20250000059604645,362,4.156110048294067
Synthetic-Heterophilous,GAT,2,0.1,Shuffled,NA,0.1899999976158142,15,0.9647014141082764
Synthetic-Heterophilous,GAT,2,0.1,Gaussian,0.1,0.8324999809265137,641,6.233286380767822
Synthetic-Heterophilous,GAT,2,0.1,Gaussian,0.3,0.9799999594688416,910,8.579900026321411
Synthetic-Heterophilous,GAT,2,0.1,Gaussian,0.5,0.9149999618530273,944,8.539147138595581
Synthetic-Heterophilous,GAT,2,0.1,EdgeDrop,NA,0.9774999618530273,997,7.251126289367676
Synthetic-Heterophilous,GAT,3,0.01,Vanilla,NA,0.79749995470047,489,5.1424407958984375
Synthetic-Heterophilous,GAT,3,0.01,Identity,NA,0.21249999105930328,116,1.841970682144165
Synthetic-Heterophilous,GAT,3,0.01,Shuffled,NA,0.2175000011920929,75,1.4589650630950928
Synthetic-Heterophilous,GAT,3,0.01,Gaussian,0.1,0.8149999976158142,647,6.286818742752075
Synthetic-Heterophilous,GAT,3,0.01,Gaussian,0.3,0.7574999928474426,670,6.508742332458496
Synthetic-Heterophilous,GAT,3,0.01,Gaussian,0.5,0.8025000095367432,781,7.511651992797852
Synthetic-Heterophilous,GAT,3,0.01,EdgeDrop,NA,0.1899999976158142,24,0.9041750431060791
Synthetic-Heterophilous,GAT,3,0.03,Vanilla,NA,0.7249999642372131,384,4.075088977813721
Synthetic-Heterophilous,GAT,3,0.03,Identity,NA,0.19749999046325684,63,1.4100213050842285
Synthetic-Heterophilous,GAT,3,0.03,Shuffled,NA,0.19499999284744263,33,1.115699291229248
Synthetic-Heterophilous,GAT,3,0.03,Gaussian,0.1,0.8499999642372131,576,5.897875070571899
Synthetic-Heterophilous,GAT,3,0.03,Gaussian,0.3,0.8449999690055847,628,6.082319974899292
Synthetic-Heterophilous,GAT,3,0.03,Gaussian,0.5,0.9975000023841858,886,8.40889310836792
Synthetic-Heterophilous,GAT,3,0.03,EdgeDrop,NA,0.762499988079071,670,5.587361097335815
Synthetic-Heterophilous,GAT,3,0.05,Vanilla,NA,0.8174999952316284,734,7.0756144523620605
Synthetic-Heterophilous,GAT,3,0.05,Identity,NA,0.19749999046325684,93,1.658402919769287
Synthetic-Heterophilous,GAT,3,0.05,Shuffled,NA,0.19499999284744263,86,1.5402650833129883
Synthetic-Heterophilous,GAT,3,0.05,Gaussian,0.1,0.9699999690055847,898,8.47275447845459
Synthetic-Heterophilous,GAT,3,0.05,Gaussian,0.3,0.8549999594688416,769,7.387012958526611
Synthetic-Heterophilous,GAT,3,0.05,Gaussian,0.5,0.7749999761581421,992,8.309953212738037
Synthetic-Heterophilous,GAT,3,0.05,EdgeDrop,NA,0.8999999761581421,998,7.435726642608643
Synthetic-Heterophilous,GAT,3,0.1,Vanilla,NA,0.9449999928474426,829,7.924165725708008
Synthetic-Heterophilous,GAT,3,0.1,Identity,NA,0.20999999344348907,250,3.01310133934021
Synthetic-Heterophilous,GAT,3,0.1,Shuffled,NA,0.21249999105930328,181,2.3461062908172607
Synthetic-Heterophilous,GAT,3,0.1,Gaussian,0.1,0.7824999690055847,627,6.209368467330933
Synthetic-Heterophilous,GAT,3,0.1,Gaussian,0.3,0.79749995470047,763,7.230186700820923
Synthetic-Heterophilous,GAT,3,0.1,Gaussian,0.5,0.8174999952316284,947,8.511001825332642
Synthetic-Heterophilous,GAT,3,0.1,EdgeDrop,NA,0.79749995470047,614,5.12982964515686
Synthetic-Heterophilous,GAT,4,0.01,Vanilla,NA,0.8774999976158142,526,5.430733680725098
Synthetic-Heterophilous,GAT,4,0.01,Identity,NA,0.19499999284744263,92,1.6446094512939453
Synthetic-Heterophilous,GAT,4,0.01,Shuffled,NA,0.2224999964237213,158,2.139366626739502
Synthetic-Heterophilous,GAT,4,0.01,Gaussian,0.1,0.8125,496,4.9763994216918945
Synthetic-Heterophilous,GAT,4,0.01,Gaussian,0.3,0.7799999713897705,695,6.767971992492676
Synthetic-Heterophilous,GAT,4,0.01,Gaussian,0.5,0.9749999642372131,800,7.695718050003052
Synthetic-Heterophilous,GAT,4,0.01,EdgeDrop,NA,0.7674999833106995,680,5.659838676452637
Synthetic-Heterophilous,GAT,4,0.03,Vanilla,NA,0.9874999523162842,944,8.549891710281372
Synthetic-Heterophilous,GAT,4,0.03,Identity,NA,0.19499999284744263,61,1.383469581604004
Synthetic-Heterophilous,GAT,4,0.03,Shuffled,NA,0.20250000059604645,175,2.286377191543579
Synthetic-Heterophilous,GAT,4,0.03,Gaussian,0.1,0.9975000023841858,851,8.13391375541687
Synthetic-Heterophilous,GAT,4,0.03,Gaussian,0.3,0.9950000047683716,716,6.766204833984375
Synthetic-Heterophilous,GAT,4,0.03,Gaussian,0.5,0.9899999499320984,584,5.916077136993408
Synthetic-Heterophilous,GAT,4,0.03,EdgeDrop,NA,0.9950000047683716,815,6.572234153747559
Synthetic-Heterophilous,GAT,4,0.05,Vanilla,NA,0.9925000071525574,498,5.1352057456970215
Synthetic-Heterophilous,GAT,4,0.05,Identity,NA,0.19499999284744263,337,3.7685110569000244
Synthetic-Heterophilous,GAT,4,0.05,Shuffled,NA,0.19999998807907104,107,1.7215569019317627
Synthetic-Heterophilous,GAT,4,0.05,Gaussian,0.1,0.98499995470047,592,5.945336580276489
Synthetic-Heterophilous,GAT,4,0.05,Gaussian,0.3,0.7999999523162842,592,5.78071141242981
Synthetic-Heterophilous,GAT,4,0.05,Gaussian,0.5,0.8799999952316284,490,5.094684839248657
Synthetic-Heterophilous,GAT,4,0.05,EdgeDrop,NA,0.8999999761581421,974,7.185766935348511
Synthetic-Heterophilous,GAT,4,0.1,Vanilla,NA,0.9874999523162842,719,7.01514744758606
Synthetic-Heterophilous,GAT,4,0.1,Identity,NA,0.19249999523162842,177,2.372776508331299
Synthetic-Heterophilous,GAT,4,0.1,Shuffled,NA,0.19999998807907104,116,1.8032770156860352
Synthetic-Heterophilous,GAT,4,0.1,Gaussian,0.1,0.9950000047683716,862,8.248847723007202
Synthetic-Heterophilous,GAT,4,0.1,Gaussian,0.3,0.8324999809265137,603,5.878392457962036
Synthetic-Heterophilous,GAT,4,0.1,Gaussian,0.5,0.9749999642372131,590,5.9606592655181885
Synthetic-Heterophilous,GAT,4,0.1,EdgeDrop,NA,0.98499995470047,927,7.274487018585205
