dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
Synthetic-Heterophilous,GAT,1,0.1,Gaussian,0.3,0.5274999737739563,493,4.972181558609009
Synthetic-Heterophilous,GAT,1,0.1,Gaussian,0.5,0.5149999856948853,493,5.122726202011108
Synthetic-Heterophilous,GAT,1,0.1,EdgeDrop,NA,0.44749999046325684,420,3.7679266929626465
Synthetic-Heterophilous,GAT,2,0.01,Vanilla,NA,0.20499999821186066,51,1.3392140865325928
Synthetic-Heterophilous,GAT,2,0.01,Identity,NA,0.20250000059604645,105,1.7533438205718994
Synthetic-Heterophilous,GAT,2,0.01,Shuffled,NA,0.20499999821186066,169,2.2364895343780518
Synthetic-Heterophilous,GAT,2,0.01,Gaussian,0.1,0.20749999582767487,215,2.828636407852173
Synthetic-Heterophilous,GAT,2,0.01,Gaussian,0.3,0.20499999821186066,70,1.4178876876831055
Synthetic-Heterophilous,GAT,2,0.01,Gaussian,0.5,0.20999999344348907,53,1.267620325088501
Synthetic-Heterophilous,GAT,2,0.01,EdgeDrop,NA,0.2175000011920929,94,1.407273292541504
Synthetic-Heterophilous,GAT,2,0.03,Vanilla,NA,0.24249999225139618,141,2.0210447311401367
Synthetic-Heterophilous,GAT,2,0.03,Identity,NA,0.20250000059604645,34,1.155003309249878
Synthetic-Heterophilous,GAT,2,0.03,Shuffled,NA,0.20749999582767487,151,2.10404372215271
Synthetic-Heterophilous,GAT,2,0.03,Gaussian,0.1,0.2874999940395355,74,1.5579240322113037
Synthetic-Heterophilous,GAT,2,0.03,Gaussian,0.3,0.20749999582767487,91,1.6960976123809814
Synthetic-Heterophilous,GAT,2,0.03,Gaussian,0.5,0.29249998927116394,458,4.714040756225586
Synthetic-Heterophilous,GAT,2,0.03,EdgeDrop,NA,0.21249999105930328,115,1.5770714282989502
Synthetic-Heterophilous,GAT,2,0.05,Vanilla,NA,0.4949999749660492,490,5.165241956710815
Synthetic-Heterophilous,GAT,2,0.05,Identity,NA,0.20250000059604645,346,3.879817485809326
Synthetic-Heterophilous,GAT,2,0.05,Shuffled,NA,0.2224999964237213,47,1.2368042469024658
Synthetic-Heterophilous,GAT,2,0.05,Gaussian,0.1,0.4899999797344208,711,7.010769844055176
Synthetic-Heterophilous,GAT,2,0.05,Gaussian,0.3,0.5049999952316284,668,6.450820207595825
Synthetic-Heterophilous,GAT,2,0.05,Gaussian,0.5,0.4975000023841858,866,8.319558143615723
Synthetic-Heterophilous,GAT,2,0.05,EdgeDrop,NA,0.2224999964237213,25,0.9002270698547363
Synthetic-Heterophilous,GAT,2,0.1,Vanilla,NA,0.44999998807907104,576,5.675052165985107
Synthetic-Heterophilous,GAT,2,0.1,Identity,NA,0.20250000059604645,309,3.7791240215301514
Synthetic-Heterophilous,GAT,2,0.1,Shuffled,NA,0.22999998927116394,163,2.1866519451141357
Synthetic-Heterophilous,GAT,2,0.1,Gaussian,0.1,0.4350000023841858,585,5.706954479217529
Synthetic-Heterophilous,GAT,2,0.1,Gaussian,0.3,0.3050000071525574,11,0.9201149940490723
Synthetic-Heterophilous,GAT,2,0.1,Gaussian,0.5,0.38999998569488525,462,4.890857219696045
Synthetic-Heterophilous,GAT,2,0.1,EdgeDrop,NA,0.5024999976158142,807,6.600362062454224
Synthetic-Heterophilous,GAT,3,0.01,Vanilla,NA,0.23499999940395355,661,6.648982763290405
Synthetic-Heterophilous,GAT,3,0.01,Identity,NA,0.21249999105930328,116,1.8599181175231934
Synthetic-Heterophilous,GAT,3,0.01,Shuffled,NA,0.24249999225139618,162,2.201140880584717
Synthetic-Heterophilous,GAT,3,0.01,Gaussian,0.1,0.27250000834465027,286,3.3005831241607666
Synthetic-Heterophilous,GAT,3,0.01,Gaussian,0.3,0.22749999165534973,257,3.0881242752075195
Synthetic-Heterophilous,GAT,3,0.01,Gaussian,0.5,0.29499998688697815,96,1.6309523582458496
Synthetic-Heterophilous,GAT,3,0.01,EdgeDrop,NA,0.19999998807907104,172,1.9551594257354736
Synthetic-Heterophilous,GAT,3,0.03,Vanilla,NA,0.5374999642372131,623,6.193431615829468
Synthetic-Heterophilous,GAT,3,0.03,Identity,NA,0.19749999046325684,63,1.4631900787353516
Synthetic-Heterophilous,GAT,3,0.03,Shuffled,NA,0.2224999964237213,69,1.4176783561706543
Synthetic-Heterophilous,GAT,3,0.03,Gaussian,0.1,0.5649999976158142,462,4.761645078659058
Synthetic-Heterophilous,GAT,3,0.03,Gaussian,0.3,0.5,376,4.107151985168457
Synthetic-Heterophilous,GAT,3,0.03,Gaussian,0.5,0.26249998807907104,462,4.816684246063232
Synthetic-Heterophilous,GAT,3,0.03,EdgeDrop,NA,0.29499998688697815,789,6.5232908725738525
Synthetic-Heterophilous,GAT,3,0.05,Vanilla,NA,0.5049999952316284,397,4.304711818695068
Synthetic-Heterophilous,GAT,3,0.05,Identity,NA,0.19749999046325684,93,1.6657719612121582
Synthetic-Heterophilous,GAT,3,0.05,Shuffled,NA,0.19499999284744263,285,3.2134313583374023
Synthetic-Heterophilous,GAT,3,0.05,Gaussian,0.1,0.4675000011920929,345,3.8908493518829346
Synthetic-Heterophilous,GAT,3,0.05,Gaussian,0.3,0.5600000023841858,563,5.6059489250183105
Synthetic-Heterophilous,GAT,3,0.05,Gaussian,0.5,0.3449999988079071,462,4.682919502258301
Synthetic-Heterophilous,GAT,3,0.05,EdgeDrop,NA,0.44749999046325684,608,5.355983018875122
Synthetic-Heterophilous,GAT,3,0.1,Vanilla,NA,0.4424999952316284,397,4.15069842338562
Synthetic-Heterophilous,GAT,3,0.1,Identity,NA,0.19749999046325684,465,5.03512716293335
Synthetic-Heterophilous,GAT,3,0.1,Shuffled,NA,0.2574999928474426,402,4.198817253112793
Synthetic-Heterophilous,GAT,3,0.1,Gaussian,0.1,0.44999998807907104,458,4.656763315200806
Synthetic-Heterophilous,GAT,3,0.1,Gaussian,0.3,0.550000011920929,430,4.64284086227417
Synthetic-Heterophilous,GAT,3,0.1,Gaussian,0.5,0.5324999690055847,561,5.512780427932739
Synthetic-Heterophilous,GAT,3,0.1,EdgeDrop,NA,0.4724999964237213,497,4.48491096496582
Synthetic-Heterophilous,GAT,4,0.01,Vanilla,NA,0.20499999821186066,109,1.9182119369506836
Synthetic-Heterophilous,GAT,4,0.01,Identity,NA,0.19499999284744263,92,1.6423885822296143
Synthetic-Heterophilous,GAT,4,0.01,Shuffled,NA,0.19749999046325684,75,1.4477310180664062
Synthetic-Heterophilous,GAT,4,0.01,Gaussian,0.1,0.26499998569488525,198,2.4947924613952637
Synthetic-Heterophilous,GAT,4,0.01,Gaussian,0.3,0.20499999821186066,98,1.6544086933135986
Synthetic-Heterophilous,GAT,4,0.01,Gaussian,0.5,0.20250000059604645,109,1.7319343090057373
Synthetic-Heterophilous,GAT,4,0.01,EdgeDrop,NA,0.26999998092651367,226,2.569889545440674
Synthetic-Heterophilous,GAT,4,0.03,Vanilla,NA,0.32249999046325684,759,7.191160440444946
Synthetic-Heterophilous,GAT,4,0.03,Identity,NA,0.19499999284744263,61,1.3947420120239258
Synthetic-Heterophilous,GAT,4,0.03,Shuffled,NA,0.3199999928474426,204,2.6780223846435547
Synthetic-Heterophilous,GAT,4,0.03,Gaussian,0.1,0.5149999856948853,403,4.3070642948150635
Synthetic-Heterophilous,GAT,4,0.03,Gaussian,0.3,0.26999998092651367,290,3.26784086227417
Synthetic-Heterophilous,GAT,4,0.03,Gaussian,0.5,0.35999998450279236,511,5.319998264312744
Synthetic-Heterophilous,GAT,4,0.03,EdgeDrop,NA,0.25,58,1.151190996170044
Synthetic-Heterophilous,GAT,4,0.05,Vanilla,NA,0.5550000071525574,709,6.791921377182007
Synthetic-Heterophilous,GAT,4,0.05,Identity,NA,0.19499999284744263,337,3.972919464111328
Synthetic-Heterophilous,GAT,4,0.05,Shuffled,NA,0.3075000047683716,158,2.1636672019958496
Synthetic-Heterophilous,GAT,4,0.05,Gaussian,0.1,0.5625,581,5.694941520690918
Synthetic-Heterophilous,GAT,4,0.05,Gaussian,0.3,0.35249999165534973,750,7.305950880050659
Synthetic-Heterophilous,GAT,4,0.05,Gaussian,0.5,0.4675000011920929,648,6.2342634201049805
Synthetic-Heterophilous,GAT,4,0.05,EdgeDrop,NA,0.4975000023841858,571,5.105966091156006
Synthetic-Heterophilous,GAT,4,0.1,Vanilla,NA,0.4699999988079071,699,6.714082717895508
Synthetic-Heterophilous,GAT,4,0.1,Identity,NA,0.19249999523162842,177,2.523092746734619
Synthetic-Heterophilous,GAT,4,0.1,Shuffled,NA,0.4099999964237213,266,3.1313698291778564
Synthetic-Heterophilous,GAT,4,0.1,Gaussian,0.1,0.45249998569488525,307,3.381300210952759
Synthetic-Heterophilous,GAT,4,0.1,Gaussian,0.3,0.45499998331069946,444,4.616870641708374
Synthetic-Heterophilous,GAT,4,0.1,Gaussian,0.5,0.4724999964237213,584,5.852837562561035
Synthetic-Heterophilous,GAT,4,0.1,EdgeDrop,NA,0.512499988079071,437,3.9017739295959473
