dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
Synthetic,MLP,1,0.01,Shuffled,NA,0.17749999463558197,25,0.9080085754394531
Synthetic,LogReg,1,0.01,Shuffled,NA,0.1875,NA,0.013166427612304688
Synthetic,MLP,1,0.01,Gaussian,0.1,0.29249998927116394,11,0.7967641353607178
Synthetic,LogReg,1,0.01,Gaussian,0.1,0.2675,NA,0.013715028762817383
Synthetic,MLP,1,0.01,Gaussian,0.3,0.26499998569488525,9,0.803192138671875
Synthetic,LogReg,1,0.01,Gaussian,0.3,0.255,NA,0.013486385345458984
Synthetic,MLP,1,0.01,Gaussian,0.5,0.23999999463558197,13,0.8314135074615479
Synthetic,LogReg,1,0.01,Gaussian,0.5,0.2475,NA,0.014583826065063477
Synthetic,LabelProp,1,0.01,Structure,NA,0.205,NA,0.6423630714416504
Synthetic,MLP,1,0.03,Vanilla,NA,0.33000001311302185,7,0.7500810623168945
Synthetic,LogReg,1,0.03,Vanilla,NA,0.3,NA,0.014308929443359375
Synthetic,MLP,1,0.03,Identity,NA,0.20499999821186066,20,3.679090738296509
Synthetic,LogReg,1,0.03,Identity,NA,0.205,NA,0.02511882781982422
Synthetic,MLP,1,0.03,Shuffled,NA,0.18250000476837158,2,0.740598201751709
Synthetic,LogReg,1,0.03,Shuffled,NA,0.1825,NA,0.014246702194213867
Synthetic,MLP,1,0.03,Gaussian,0.1,0.33500000834465027,7,0.7732818126678467
Synthetic,LogReg,1,0.03,Gaussian,0.1,0.2925,NA,0.014099836349487305
Synthetic,MLP,1,0.03,Gaussian,0.3,0.28999999165534973,6,0.7850065231323242
Synthetic,LogReg,1,0.03,Gaussian,0.3,0.2825,NA,0.014468193054199219
Synthetic,MLP,1,0.03,Gaussian,0.5,0.2750000059604645,6,0.7901303768157959
Synthetic,LogReg,1,0.03,Gaussian,0.5,0.275,NA,0.01731419563293457
Synthetic,LabelProp,1,0.03,Structure,NA,0.205,NA,0.536902666091919
Synthetic,MLP,1,0.05,Vanilla,NA,0.30000001192092896,10,0.7638475894927979
Synthetic,LogReg,1,0.05,Vanilla,NA,0.275,NA,0.014545679092407227
Synthetic,MLP,1,0.05,Identity,NA,0.20499999821186066,12,2.542971134185791
Synthetic,LogReg,1,0.05,Identity,NA,0.1975,NA,0.06636214256286621
Synthetic,MLP,1,0.05,Shuffled,NA,0.20499999821186066,1,0.7694282531738281
Synthetic,LogReg,1,0.05,Shuffled,NA,0.205,NA,0.014466047286987305
Synthetic,MLP,1,0.05,Gaussian,0.1,0.29499998688697815,8,0.8039422035217285
Synthetic,LogReg,1,0.05,Gaussian,0.1,0.2775,NA,0.014829397201538086
Synthetic,MLP,1,0.05,Gaussian,0.3,0.26499998569488525,5,1.0535991191864014
Synthetic,LogReg,1,0.05,Gaussian,0.3,0.27,NA,0.07760190963745117
Synthetic,MLP,1,0.05,Gaussian,0.5,0.2549999952316284,5,1.2816803455352783
Synthetic,LogReg,1,0.05,Gaussian,0.5,0.275,NA,0.08766674995422363
Synthetic,LabelProp,1,0.05,Structure,NA,0.205,NA,0.521291971206665
Synthetic,MLP,1,0.1,Vanilla,NA,0.32499998807907104,5,0.7184159755706787
Synthetic,LogReg,1,0.1,Vanilla,NA,0.325,NA,0.018464088439941406
Synthetic,MLP,1,0.1,Identity,NA,0.20000000298023224,23,2.790372133255005
Synthetic,LogReg,1,0.1,Identity,NA,0.2025,NA,0.0629570484161377
Synthetic,MLP,1,0.1,Shuffled,NA,0.20499999821186066,1,0.762765645980835
Synthetic,LogReg,1,0.1,Shuffled,NA,0.22,NA,0.016771793365478516
Synthetic,MLP,1,0.1,Gaussian,0.1,0.3375000059604645,6,0.7875709533691406
Synthetic,LogReg,1,0.1,Gaussian,0.1,0.3225,NA,0.019108057022094727
Synthetic,MLP,1,0.1,Gaussian,0.3,0.36000001430511475,5,0.7856349945068359
Synthetic,LogReg,1,0.1,Gaussian,0.3,0.3,NA,0.015836238861083984
Synthetic,MLP,1,0.1,Gaussian,0.5,0.32749998569488525,6,0.7959945201873779
Synthetic,LogReg,1,0.1,Gaussian,0.5,0.2875,NA,0.01664280891418457
Synthetic,LabelProp,1,0.1,Structure,NA,0.205,NA,0.5387568473815918
Synthetic,MLP,2,0.01,Vanilla,NA,0.27250000834465027,14,0.7953431606292725
Synthetic,LogReg,2,0.01,Vanilla,NA,0.25,NA,0.013092279434204102
Synthetic,MLP,2,0.01,Identity,NA,0.20749999582767487,4,2.7704458236694336
Synthetic,LogReg,2,0.01,Identity,NA,0.2075,NA,0.11107921600341797
Synthetic,MLP,2,0.01,Shuffled,NA,0.1899999976158142,8,1.2878937721252441
Synthetic,LogReg,2,0.01,Shuffled,NA,0.17,NA,0.013051509857177734
Synthetic,MLP,2,0.01,Gaussian,0.1,0.27000001072883606,40,1.0289695262908936
Synthetic,LogReg,2,0.01,Gaussian,0.1,0.25,NA,0.013038158416748047
Synthetic,MLP,2,0.01,Gaussian,0.3,0.27000001072883606,43,1.0380113124847412
Synthetic,LogReg,2,0.01,Gaussian,0.3,0.2475,NA,0.013401508331298828
Synthetic,MLP,2,0.01,Gaussian,0.5,0.2775000035762787,47,1.0556457042694092
Synthetic,LogReg,2,0.01,Gaussian,0.5,0.2475,NA,0.013394594192504883
Synthetic,LabelProp,2,0.01,Structure,NA,0.195,NA,0.5338108539581299
Synthetic,MLP,2,0.03,Vanilla,NA,0.35249999165534973,98,1.3748269081115723
Synthetic,LogReg,2,0.03,Vanilla,NA,0.345,NA,0.014327526092529297
Synthetic,MLP,2,0.03,Identity,NA,0.20749999582767487,85,4.104626893997192
Synthetic,LogReg,2,0.03,Identity,NA,0.2075,NA,0.025130510330200195
Synthetic,MLP,2,0.03,Shuffled,NA,0.16750000417232513,8,0.9495930671691895
Synthetic,LogReg,2,0.03,Shuffled,NA,0.195,NA,0.06279993057250977
Synthetic,MLP,2,0.03,Gaussian,0.1,0.35249999165534973,12,1.4000170230865479
Synthetic,LogReg,2,0.03,Gaussian,0.1,0.3375,NA,0.020405054092407227
Synthetic,MLP,2,0.03,Gaussian,0.3,0.35499998927116394,23,0.968578577041626
Synthetic,LogReg,2,0.03,Gaussian,0.3,0.3425,NA,0.013196945190429688
Synthetic,MLP,2,0.03,Gaussian,0.5,0.3449999988079071,13,0.8163309097290039
Synthetic,LogReg,2,0.03,Gaussian,0.5,0.32,NA,0.01336979866027832
Synthetic,LabelProp,2,0.03,Structure,NA,0.2025,NA,0.5306835174560547
Synthetic,MLP,2,0.05,Vanilla,NA,0.36000001430511475,15,0.7964825630187988
Synthetic,LogReg,2,0.05,Vanilla,NA,0.34,NA,0.015423774719238281
Synthetic,MLP,2,0.05,Identity,NA,0.20999999344348907,9,2.5045337677001953
Synthetic,LogReg,2,0.05,Identity,NA,0.2075,NA,0.04691886901855469
Synthetic,MLP,2,0.05,Shuffled,NA,0.1850000023841858,8,0.7932124137878418
Synthetic,LogReg,2,0.05,Shuffled,NA,0.195,NA,0.014657735824584961
Synthetic,MLP,2,0.05,Gaussian,0.1,0.33250001072883606,9,0.7926421165466309
Synthetic,LogReg,2,0.05,Gaussian,0.1,0.33,NA,0.0139923095703125
Synthetic,MLP,2,0.05,Gaussian,0.3,0.33000001311302185,13,0.8254499435424805
Synthetic,LogReg,2,0.05,Gaussian,0.3,0.3125,NA,0.014296531677246094
Synthetic,MLP,2,0.05,Gaussian,0.5,0.3174999952316284,12,0.8198304176330566
Synthetic,LogReg,2,0.05,Gaussian,0.5,0.3,NA,0.014661312103271484
Synthetic,LabelProp,2,0.05,Structure,NA,0.2025,NA,0.5373804569244385
Synthetic,MLP,2,0.1,Vanilla,NA,0.39500001072883606,7,0.819221019744873
Synthetic,LogReg,2,0.1,Vanilla,NA,0.37,NA,0.028357267379760742
Synthetic,MLP,2,0.1,Identity,NA,0.20999999344348907,41,3.9736483097076416
Synthetic,LogReg,2,0.1,Identity,NA,0.2025,NA,0.0519556999206543
Synthetic,MLP,2,0.1,Shuffled,NA,0.22750000655651093,24,0.9077870845794678
Synthetic,LogReg,2,0.1,Shuffled,NA,0.2225,NA,0.016824722290039062
Synthetic,MLP,2,0.1,Gaussian,0.1,0.4124999940395355,8,0.8365066051483154
Synthetic,LogReg,2,0.1,Gaussian,0.1,0.38,NA,0.016498088836669922
Synthetic,MLP,2,0.1,Gaussian,0.3,0.3700000047683716,8,0.787895679473877
Synthetic,LogReg,2,0.1,Gaussian,0.3,0.3575,NA,0.01642322540283203
Synthetic,MLP,2,0.1,Gaussian,0.5,0.3425000011920929,9,0.796668529510498
Synthetic,LogReg,2,0.1,Gaussian,0.5,0.3375,NA,0.0172426700592041
Synthetic,LabelProp,2,0.1,Structure,NA,0.2025,NA,0.5568525791168213
Synthetic,MLP,3,0.01,Vanilla,NA,0.35249999165534973,27,0.8744025230407715
Synthetic,LogReg,3,0.01,Vanilla,NA,0.375,NA,0.013225317001342773
Synthetic,MLP,3,0.01,Identity,NA,0.21250000596046448,6,2.366861343383789
Synthetic,LogReg,3,0.01,Identity,NA,0.2125,NA,0.02747201919555664
Synthetic,MLP,3,0.01,Shuffled,NA,0.17499999701976776,1,0.7622735500335693
Synthetic,LogReg,3,0.01,Shuffled,NA,0.195,NA,0.013221502304077148
Synthetic,MLP,3,0.01,Gaussian,0.1,0.3375000059604645,37,1.4432592391967773
Synthetic,LogReg,3,0.01,Gaussian,0.1,0.3725,NA,0.06627011299133301
Synthetic,MLP,3,0.01,Gaussian,0.3,0.32499998807907104,26,1.3737623691558838
Synthetic,LogReg,3,0.01,Gaussian,0.3,0.3525,NA,0.013835430145263672
Synthetic,MLP,3,0.01,Gaussian,0.5,0.3474999964237213,22,0.8799233436584473
Synthetic,LogReg,3,0.01,Gaussian,0.5,0.35,NA,0.013152122497558594
Synthetic,LabelProp,3,0.01,Structure,NA,0.195,NA,0.5282459259033203
Synthetic,MLP,3,0.03,Vanilla,NA,0.35499998927116394,7,0.7334167957305908
Synthetic,LogReg,3,0.03,Vanilla,NA,0.3825,NA,0.014107704162597656
Synthetic,MLP,3,0.03,Identity,NA,0.21250000596046448,9,2.404200315475464
Synthetic,LogReg,3,0.03,Identity,NA,0.1975,NA,0.025086641311645508
Synthetic,MLP,3,0.03,Shuffled,NA,0.23749999701976776,4,0.7788469791412354
Synthetic,LogReg,3,0.03,Shuffled,NA,0.23,NA,0.013180971145629883
Synthetic,MLP,3,0.03,Gaussian,0.1,0.36000001430511475,9,0.7893655300140381
Synthetic,LogReg,3,0.03,Gaussian,0.1,0.38,NA,0.013798713684082031
Synthetic,MLP,3,0.03,Gaussian,0.3,0.3499999940395355,8,0.789334774017334
Synthetic,LogReg,3,0.03,Gaussian,0.3,0.3425,NA,0.013822317123413086
Synthetic,MLP,3,0.03,Gaussian,0.5,0.3174999952316284,7,0.7852818965911865
Synthetic,LogReg,3,0.03,Gaussian,0.5,0.325,NA,0.013676166534423828
Synthetic,LabelProp,3,0.03,Structure,NA,0.195,NA,0.528766393661499
Synthetic,MLP,3,0.05,Vanilla,NA,0.4099999964237213,6,0.7376558780670166
Synthetic,LogReg,3,0.05,Vanilla,NA,0.3725,NA,0.015551090240478516
Synthetic,MLP,3,0.05,Identity,NA,0.21250000596046448,5,3.3685925006866455
Synthetic,LogReg,3,0.05,Identity,NA,0.2125,NA,0.0555267333984375
Synthetic,MLP,3,0.05,Shuffled,NA,0.2574999928474426,3,0.7834413051605225
Synthetic,LogReg,3,0.05,Shuffled,NA,0.3025,NA,0.014949321746826172
Synthetic,MLP,3,0.05,Gaussian,0.1,0.4000000059604645,6,0.7738969326019287
Synthetic,LogReg,3,0.05,Gaussian,0.1,0.3575,NA,0.015092134475708008
Synthetic,MLP,3,0.05,Gaussian,0.3,0.3700000047683716,8,0.7737064361572266
Synthetic,LogReg,3,0.05,Gaussian,0.3,0.3475,NA,0.015291213989257812
Synthetic,MLP,3,0.05,Gaussian,0.5,0.3449999988079071,7,0.8179309368133545
Synthetic,LogReg,3,0.05,Gaussian,0.5,0.3,NA,0.015109062194824219
Synthetic,LabelProp,3,0.05,Structure,NA,0.195,NA,0.538916826248169
Synthetic,MLP,3,0.1,Vanilla,NA,0.41499999165534973,7,0.719325065612793
Synthetic,LogReg,3,0.1,Vanilla,NA,0.38,NA,0.01689934730529785
Synthetic,MLP,3,0.1,Identity,NA,0.21250000596046448,35,3.018110990524292
Synthetic,LogReg,3,0.1,Identity,NA,0.2125,NA,0.04880833625793457
Synthetic,MLP,3,0.1,Shuffled,NA,0.20000000298023224,3,0.7589447498321533
Synthetic,LogReg,3,0.1,Shuffled,NA,0.225,NA,0.017573118209838867
Synthetic,MLP,3,0.1,Gaussian,0.1,0.4300000071525574,8,0.8172392845153809
Synthetic,LogReg,3,0.1,Gaussian,0.1,0.3925,NA,0.018975257873535156
Synthetic,MLP,3,0.1,Gaussian,0.3,0.41749998927116394,6,1.326267957687378
Synthetic,LogReg,3,0.1,Gaussian,0.3,0.365,NA,0.03462958335876465
Synthetic,MLP,3,0.1,Gaussian,0.5,0.38749998807907104,6,1.1234710216522217
Synthetic,LogReg,3,0.1,Gaussian,0.5,0.3675,NA,0.01752471923828125
Synthetic,LabelProp,3,0.1,Structure,NA,0.23,NA,0.5349974632263184
Synthetic,MLP,4,0.01,Vanilla,NA,0.29750001430511475,56,1.050187110900879
Synthetic,LogReg,4,0.01,Vanilla,NA,0.2525,NA,0.01321721076965332
Synthetic,MLP,4,0.01,Identity,NA,0.2175000011920929,40,3.085740327835083
Synthetic,LogReg,4,0.01,Identity,NA,0.2175,NA,0.022495269775390625
Synthetic,MLP,4,0.01,Shuffled,NA,0.16500000655651093,2,0.7557551860809326
Synthetic,LogReg,4,0.01,Shuffled,NA,0.1525,NA,0.013233184814453125
Synthetic,MLP,4,0.01,Gaussian,0.1,0.29750001430511475,21,0.8766491413116455
Synthetic,LogReg,4,0.01,Gaussian,0.1,0.25,NA,0.013417720794677734
Synthetic,MLP,4,0.01,Gaussian,0.3,0.2800000011920929,29,0.9374065399169922
Synthetic,LogReg,4,0.01,Gaussian,0.3,0.2175,NA,0.013672590255737305
Synthetic,MLP,4,0.01,Gaussian,0.5,0.26499998569488525,43,1.0863761901855469
Synthetic,LogReg,4,0.01,Gaussian,0.5,0.21,NA,0.013914108276367188
Synthetic,LabelProp,4,0.01,Structure,NA,0.2175,NA,0.5390269756317139
Synthetic,MLP,4,0.03,Vanilla,NA,0.33500000834465027,16,0.7858200073242188
Synthetic,LogReg,4,0.03,Vanilla,NA,0.2775,NA,0.014768123626708984
Synthetic,MLP,4,0.03,Identity,NA,0.20749999582767487,1,3.2565953731536865
Synthetic,LogReg,4,0.03,Identity,NA,0.195,NA,0.03510546684265137
Synthetic,MLP,4,0.03,Shuffled,NA,0.19750000536441803,5,0.8002529144287109
Synthetic,LogReg,4,0.03,Shuffled,NA,0.1975,NA,0.013571977615356445
Synthetic,MLP,4,0.03,Gaussian,0.1,0.33250001072883606,21,0.8725371360778809
Synthetic,LogReg,4,0.03,Gaussian,0.1,0.275,NA,0.016958236694335938
Synthetic,MLP,4,0.03,Gaussian,0.3,0.32749998569488525,32,0.9414467811584473
Synthetic,LogReg,4,0.03,Gaussian,0.3,0.2625,NA,0.013839960098266602
Synthetic,MLP,4,0.03,Gaussian,0.5,0.3149999976158142,46,1.045823097229004
Synthetic,LogReg,4,0.03,Gaussian,0.5,0.2725,NA,0.013959646224975586
Synthetic,LabelProp,4,0.03,Structure,NA,0.2175,NA,0.5183634757995605
Synthetic,MLP,4,0.05,Vanilla,NA,0.36250001192092896,11,0.7554025650024414
Synthetic,LogReg,4,0.05,Vanilla,NA,0.3325,NA,0.014607906341552734
Synthetic,MLP,4,0.05,Identity,NA,0.20000000298023224,1,2.3187344074249268
Synthetic,LogReg,4,0.05,Identity,NA,0.2175,NA,0.060836076736450195
Synthetic,MLP,4,0.05,Shuffled,NA,0.19249999523162842,5,0.7657296657562256
Synthetic,LogReg,4,0.05,Shuffled,NA,0.2,NA,0.014442205429077148
Synthetic,MLP,4,0.05,Gaussian,0.1,0.35499998927116394,8,0.7803070545196533
Synthetic,LogReg,4,0.05,Gaussian,0.1,0.3225,NA,0.014451265335083008
Synthetic,MLP,4,0.05,Gaussian,0.3,0.33500000834465027,7,1.1155776977539062
Synthetic,LogReg,4,0.05,Gaussian,0.3,0.305,NA,0.02738809585571289
Synthetic,MLP,4,0.05,Gaussian,0.5,0.3174999952316284,8,1.3213417530059814
Synthetic,LogReg,4,0.05,Gaussian,0.5,0.315,NA,0.04364633560180664
Synthetic,LabelProp,4,0.05,Structure,NA,0.2175,NA,0.6176373958587646
Synthetic,MLP,4,0.1,Vanilla,NA,0.3675000071525574,8,0.7695403099060059
Synthetic,LogReg,4,0.1,Vanilla,NA,0.3425,NA,0.0193483829498291
Synthetic,MLP,4,0.1,Identity,NA,0.20250000059604645,14,2.5275931358337402
Synthetic,LogReg,4,0.1,Identity,NA,0.2175,NA,0.169755220413208
Synthetic,MLP,4,0.1,Shuffled,NA,0.1899999976158142,3,0.7613036632537842
Synthetic,LogReg,4,0.1,Shuffled,NA,0.2075,NA,0.01621079444885254
Synthetic,MLP,4,0.1,Gaussian,0.1,0.3824999928474426,10,0.8121218681335449
Synthetic,LogReg,4,0.1,Gaussian,0.1,0.3275,NA,0.018010377883911133
Synthetic,MLP,4,0.1,Gaussian,0.3,0.36000001430511475,9,0.7924633026123047
Synthetic,LogReg,4,0.1,Gaussian,0.3,0.325,NA,0.018640756607055664
Synthetic,MLP,4,0.1,Gaussian,0.5,0.33000001311302185,9,0.7972805500030518
Synthetic,LogReg,4,0.1,Gaussian,0.5,0.3025,NA,0.018912315368652344
Synthetic,LabelProp,4,0.1,Structure,NA,0.2175,NA,0.5834894180297852
